,Unnamed: 0,Image,Scene,ROI,Participant,FixDur,FixNr,Start,End,X,Y,Name,NextROI,experience,X1,Y1,Distance
11097,11325,2,1,0,23.0,141.0,36.0,6896.0,7036.0,589.8,458.3,Fallen_can_table_back,Wall_to_kitchen,FirstYear,618.2,538.3,84.89
11098,11326,2,1,8,23.0,201.0,37.0,7088.0,7288.0,409.9,206.4,Wall_to_kitchen,Wall_to_kitchen,FirstYear,589.8,458.3,309.54
11099,11327,2,1,8,23.0,155.0,38.0,7332.0,7486.0,306.4,259.8,Wall_to_kitchen,Floor,FirstYear,409.9,206.4,116.46
11100,11328,2,1,2,23.0,193.0,39.0,7535.0,7727.0,147.7,336.0,Floor,Body,FirstYear,306.4,259.8,176.05
11101,11329,2,1,4,23.0,135.0,40.0,7745.0,7879.0,172.4,341.1,Body,Wall_near_stairs,FirstYear,147.7,336.0,25.22
11102,11330,2,1,3,23.0,174.0,41.0,7925.0,8098.0,165.5,83.2,Wall_near_stairs,Wall_near_stairs,FirstYear,172.4,341.1,257.99
11103,11331,2,1,3,23.0,127.0,42.0,8126.0,8252.0,251.6,91.8,Wall_near_stairs,Wall_left,FirstYear,165.5,83.2,86.53
11104,11332,2,1,1,23.0,207.0,43.0,8301.0,8507.0,92.9,91.1,Wall_left,Wall_left,FirstYear,251.6,91.8,158.7
11105,11333,2,1,1,23.0,210.0,44.0,8522.0,8731.0,87.7,74.5,Wall_left,Wall_left,FirstYear,92.9,91.1,17.4
11106,11334,2,1,1,23.0,151.0,45.0,8752.0,8902.0,116.7,70.5,Wall_left,Wall_left,FirstYear,87.7,74.5,29.27
11107,11335,2,1,1,23.0,190.0,46.0,8945.0,9134.0,109.1,166.1,Wall_left,Wall_left,FirstYear,116.7,70.5,95.9
11108,11336,2,1,1,23.0,218.0,47.0,9163.0,9380.0,63.7,192.0,Wall_left,Wall_left,FirstYear,109.1,166.1,52.27
11109,11337,2,1,1,23.0,161.0,48.0,9399.0,9559.0,53.3,181.3,Wall_left,Wall_left,FirstYear,63.7,192.0,14.92
11110,11338,2,1,1,23.0,159.0,49.0,9576.0,9734.0,59.1,159.5,Wall_left,Wall_near_stairs,FirstYear,53.3,181.3,22.56
11111,11339,2,1,3,23.0,232.0,50.0,9861.0,10092.0,207.0,108.3,Wall_near_stairs,Wall_near_stairs,FirstYear,59.1,159.5,156.51
11112,11340,2,1,3,23.0,168.0,51.0,10112.0,10279.0,187.2,72.9,Wall_near_stairs,Wall_to_kitchen,FirstYear,207.0,108.3,40.56
11113,11341,2,1,8,23.0,235.0,52.0,10306.0,10540.0,253.1,75.5,Wall_to_kitchen,Wall_near_stairs,FirstYear,187.2,72.9,65.95
11114,11342,2,1,3,23.0,81.0,53.0,10586.0,10666.0,242.5,173.2,Wall_near_stairs,Floor,FirstYear,253.1,75.5,98.27
11115,11343,2,1,2,23.0,130.0,54.0,10708.0,10837.0,214.6,301.6,Floor,Floor,FirstYear,242.5,173.2,131.4
11116,11344,2,1,2,23.0,321.0,55.0,10864.0,11184.0,145.2,314.4,Floor,Wall_to_kitchen,FirstYear,214.6,301.6,70.57
11117,11345,2,1,8,23.0,147.0,56.0,11240.0,11386.0,368.2,276.7,Wall_to_kitchen,Wall_to_kitchen,FirstYear,145.2,314.4,226.16
11118,11346,2,1,8,23.0,342.0,57.0,11420.0,11761.0,409.7,240.5,Wall_to_kitchen,Radiator,FirstYear,368.2,276.7,55.07
11119,11347,2,1,9,23.0,125.0,58.0,11783.0,11907.0,449.3,235.9,Radiator,Body,FirstYear,409.7,240.5,39.87
11120,11348,2,1,4,23.0,174.0,59.0,11951.0,12124.0,351.9,355.6,Body,Body,FirstYear,449.3,235.9,154.32
11121,11349,2,1,4,23.0,108.0,60.0,12139.0,12246.0,338.8,344.7,Body,Floor,FirstYear,351.9,355.6,17.04
11122,11350,2,1,2,23.0,107.0,61.0,12295.0,12401.0,169.9,322.3,Floor,Wall_near_stairs,FirstYear,338.8,344.7,170.38
11123,11351,2,1,3,23.0,142.0,62.0,12428.0,12569.0,194.6,267.3,Wall_near_stairs,Body,FirstYear,169.9,322.3,60.29
11124,11352,2,1,4,23.0,129.0,63.0,12599.0,12727.0,225.0,352.8,Body,Newspaper_on_table,FirstYear,194.6,267.3,90.74
11125,11353,2,1,12,23.0,173.0,64.0,12778.0,12950.0,324.8,619.5,Newspaper_on_table,Elsewhere,FirstYear,225.0,352.8,284.76
11126,11357,2,1,0,23.0,198.0,68.0,13494.0,13691.0,499.9,663.8,Table,Newspaper_on_table,FirstYear,324.8,619.5,180.62
11127,11358,2,1,12,23.0,162.0,69.0,13718.0,13879.0,465.4,593.1,Newspaper_on_table,Newspaper_on_table,FirstYear,499.9,663.8,78.67
11128,11359,2,1,12,23.0,127.0,70.0,14094.0,14220.0,487.1,590.0,Newspaper_on_table,Newspaper_on_table,FirstYear,465.4,593.1,21.92
11129,11360,2,1,12,23.0,152.0,71.0,14233.0,14384.0,511.6,603.4,Newspaper_on_table,Elsewhere,FirstYear,487.1,590.0,27.93
11130,11361,2,1,0,23.0,348.0,72.0,14407.0,14754.0,540.5,634.2,Table,Pen_on_newspaper,FirstYear,511.6,603.4,42.24
11131,11362,2,1,13,23.0,118.0,73.0,14785.0,14902.0,502.3,621.8,Pen_on_newspaper,Wall_kitchen,FirstYear,540.5,634.2,40.16
11132,11363,2,1,24,23.0,124.0,74.0,15030.0,15153.0,642.0,111.6,Wall_kitchen,Items_in_kitchen,FirstYear,502.3,621.8,528.98
11133,11364,2,1,29,23.0,147.0,75.0,15203.0,15349.0,831.4,89.7,Items_in_kitchen,Back_wall_kitchen,FirstYear,642.0,111.6,190.66
11134,11365,2,1,30,23.0,194.0,76.0,15369.0,15562.0,836.0,77.6,Back_wall_kitchen,Kitchen_cabinet,FirstYear,831.4,89.7,12.94
11135,11366,2,1,26,23.0,307.0,77.0,15590.0,15896.0,844.9,117.9,Kitchen_cabinet,Kitchen_door,FirstYear,836.0,77.6,41.27
11136,11367,2,1,25,23.0,125.0,78.0,15933.0,16057.0,764.4,108.0,Kitchen_door,Kitchen_door,FirstYear,844.9,117.9,81.11
11137,11368,2,1,25,23.0,277.0,79.0,16081.0,16357.0,734.8,50.5,Kitchen_door,Kitchen_door,FirstYear,764.4,108.0,64.67
11138,11369,2,1,25,23.0,211.0,80.0,16381.0,16591.0,709.3,52.6,Kitchen_door,Kitchen_door,FirstYear,734.8,50.5,25.59
11139,11370,2,1,25,23.0,176.0,81.0,16605.0,16780.0,698.7,73.9,Kitchen_door,Kitchen_door,FirstYear,709.3,52.6,23.79
11140,11371,2,1,25,23.0,136.0,82.0,16809.0,16944.0,766.9,55.3,Kitchen_door,Kitchen_door,FirstYear,698.7,73.9,70.69
11141,11372,2,1,25,23.0,342.0,83.0,16970.0,17311.0,705.9,49.0,Kitchen_door,Wall_to_kitchen,FirstYear,766.9,55.3,61.32
11142,11373,2,1,8,23.0,234.0,84.0,17367.0,17600.0,430.0,71.5,Wall_to_kitchen,Wall_to_kitchen,FirstYear,705.9,49.0,276.82
11143,11374,2,1,8,23.0,182.0,85.0,17626.0,17807.0,424.5,116.4,Wall_to_kitchen,Wall_kitchen,FirstYear,430.0,71.5,45.24
11144,11375,2,1,24,23.0,116.0,86.0,17930.0,18045.0,647.4,67.0,Wall_kitchen,Kitchen_door,FirstYear,424.5,116.4,228.31
11145,11376,2,1,25,23.0,166.0,87.0,18072.0,18237.0,711.2,52.9,Kitchen_door,Kitchen_door,FirstYear,647.4,67.0,65.34
11146,11377,2,1,25,23.0,339.0,88.0,18257.0,18595.0,703.2,57.0,Kitchen_door,Kitchen_door,FirstYear,711.2,52.9,8.99
11147,11378,2,1,25,23.0,158.0,89.0,18617.0,18774.0,715.4,56.7,Kitchen_door,Back_wall_kitchen,FirstYear,703.2,57.0,12.2
11148,11379,2,1,30,23.0,196.0,90.0,18822.0,19017.0,851.7,59.0,Back_wall_kitchen,Back_wall_kitchen,FirstYear,715.4,56.7,136.32
11149,11380,2,1,30,23.0,123.0,91.0,19038.0,19160.0,836.6,60.2,Back_wall_kitchen,Wall_kitchen,FirstYear,851.7,59.0,15.15
11150,11381,2,1,24,23.0,169.0,92.0,19219.0,19387.0,600.3,109.9,Wall_kitchen,Wall_kitchen,FirstYear,836.6,60.2,241.47
11151,11382,2,1,24,23.0,138.0,93.0,19446.0,19583.0,752.2,407.9,Wall_kitchen,Fallen_chair,FirstYear,600.3,109.9,334.48
11152,11383,2,1,23,23.0,142.0,94.0,19623.0,19764.0,758.1,490.6,Fallen_chair,Elsewhere,FirstYear,752.2,407.9,82.91
11153,11384,2,1,0,23.0,36.0,95.0,19805.0,19840.0,733.3,583.5,Table,Chair_front,FirstYear,758.1,490.6,96.15
11154,11385,2,1,22,23.0,235.0,96.0,19877.0,20111.0,858.9,726.9,Chair_front,Floor,FirstYear,733.3,583.5,190.63
11155,11386,2,1,2,23.0,180.0,97.0,20123.0,20302.0,876.9,741.1,Floor,Elsewhere,FirstYear,858.9,726.9,22.93
11156,11387,2,1,0,23.0,91.0,98.0,20354.0,20444.0,811.5,482.3,Wall_kitchen,Elsewhere,FirstYear,876.9,741.1,266.94
11157,11388,2,1,0,23.0,129.0,99.0,20482.0,20610.0,701.1,521.9,Table,Plate,FirstYear,811.5,482.3,117.29
11158,11389,2,1,15,23.0,134.0,100.0,20653.0,20786.0,513.6,539.1,Plate,Bottle_on_table,FirstYear,701.1,521.9,188.29
11159,11390,2,1,10,23.0,242.0,101.0,20821.0,21062.0,433.4,400.7,Bottle_on_table,Newspaper_on_table,FirstYear,513.6,539.1,159.96
11160,11391,2,1,12,23.0,158.0,102.0,21120.0,21277.0,444.3,660.1,Newspaper_on_table,Newspaper_on_table,FirstYear,433.4,400.7,259.63
11161,11392,2,1,12,23.0,125.0,103.0,21297.0,21421.0,434.0,613.6,Newspaper_on_table,Newspaper_on_table,FirstYear,444.3,660.1,47.63
11162,11393,2,1,12,23.0,155.0,104.0,21443.0,21597.0,407.3,620.5,Newspaper_on_table,Elsewhere,FirstYear,434.0,613.6,27.58
11163,11395,2,1,23,23.0,181.0,106.0,22018.0,22198.0,752.9,546.7,Fallen_chair,Wall_kitchen,FirstYear,407.3,620.5,353.39
11164,11396,2,1,24,23.0,185.0,107.0,22234.0,22418.0,707.5,476.0,Wall_kitchen,Fallen_chair,FirstYear,752.9,546.7,84.02
11165,11397,2,1,23,23.0,292.0,108.0,22464.0,22755.0,778.7,566.6,Fallen_chair,Fallen_chair,FirstYear,707.5,476.0,115.23
11166,11398,2,1,23,23.0,101.0,109.0,22780.0,22880.0,746.7,569.7,Fallen_chair,Elsewhere,FirstYear,778.7,566.6,32.15
11167,11399,2,1,0,23.0,156.0,110.0,22939.0,23094.0,505.3,427.1,Table,Body,FirstYear,746.7,569.7,280.37
11168,11400,2,1,4,23.0,74.0,111.0,23126.0,23199.0,448.7,318.4,Body,Wall_to_kitchen,FirstYear,505.3,427.1,122.55
11169,11401,2,1,8,23.0,243.0,112.0,23239.0,23481.0,412.3,251.5,Wall_to_kitchen,Wall_to_kitchen,FirstYear,448.7,318.4,76.16
11170,11402,2,1,8,23.0,141.0,113.0,23496.0,23636.0,406.1,273.2,Wall_to_kitchen,Wall_to_kitchen,FirstYear,412.3,251.5,22.57
11171,11403,2,1,8,23.0,151.0,114.0,23661.0,23811.0,392.7,241.5,Wall_to_kitchen,Wall_to_kitchen,FirstYear,406.1,273.2,34.42
11172,11404,2,1,8,23.0,152.0,115.0,23847.0,23998.0,449.8,139.5,Wall_to_kitchen,Wall_to_kitchen,FirstYear,392.7,241.5,116.89
11173,11405,2,1,8,23.0,136.0,116.0,24021.0,24156.0,434.9,103.3,Wall_to_kitchen,Wall_kitchen,FirstYear,449.8,139.5,39.15
11174,11406,2,1,24,23.0,240.0,117.0,24216.0,24455.0,615.0,120.3,Wall_kitchen,Items_in_kitchen,FirstYear,434.9,103.3,180.9
11175,11407,2,1,29,23.0,193.0,118.0,24515.0,24707.0,877.6,73.1,Items_in_kitchen,Items_in_kitchen,FirstYear,615.0,120.3,266.81
11176,11408,2,1,29,23.0,152.0,119.0,24738.0,24889.0,836.4,91.5,Items_in_kitchen,Elsewhere,FirstYear,877.6,73.1,45.12
11177,11409,2,1,0,23.0,180.0,120.0,24904.0,25083.0,830.8,111.4,Items_in_kitchen,Back_wall_kitchen,FirstYear,836.4,91.5,20.67
11178,11410,2,1,30,23.0,198.0,121.0,25116.0,25313.0,927.5,63.8,Back_wall_kitchen,Back_wall_kitchen,FirstYear,830.8,111.4,107.78
11179,11411,2,1,30,23.0,280.0,122.0,25344.0,25623.0,842.8,57.4,Back_wall_kitchen,Elsewhere,FirstYear,927.5,63.8,84.94
11180,11412,2,1,0,23.0,265.0,123.0,25641.0,25905.0,828.9,63.3,Kitchen_door,Elsewhere,FirstYear,842.8,57.4,15.1
11181,11414,2,1,0,23.0,136.0,125.0,26229.0,26364.0,596.6,683.6,Table,Elsewhere,FirstYear,828.9,63.3,662.37
11182,11424,2,1,12,23.0,168.0,135.0,28214.0,28381.0,426.3,579.0,Newspaper_on_table,Newspaper_on_table,FirstYear,596.6,683.6,199.86
11183,11425,2,1,12,23.0,219.0,136.0,28406.0,28624.0,437.7,544.4,Newspaper_on_table,Bottle_on_table,FirstYear,426.3,579.0,36.43
11184,11426,2,1,10,23.0,150.0,137.0,28654.0,28803.0,436.7,448.0,Bottle_on_table,Plate,FirstYear,437.7,544.4,96.41
11185,11427,2,1,15,23.0,56.0,138.0,28991.0,29046.0,498.7,493.3,Plate,Plate,FirstYear,436.7,448.0,76.79
11186,11428,2,1,15,23.0,254.0,139.0,29068.0,29321.0,535.7,494.1,Plate,Elsewhere,FirstYear,498.7,493.3,37.01
11187,11429,2,1,0,23.0,114.0,140.0,29349.0,29462.0,589.7,495.3,Table,Elsewhere,FirstYear,535.7,494.1,54.01
11188,11430,2,1,0,23.0,168.0,141.0,29496.0,29663.0,538.9,637.6,Table,Kitchen_door,FirstYear,589.7,495.3,151.1
11189,11431,2,1,25,23.0,107.0,142.0,29731.0,29837.0,700.1,95.9,Kitchen_door,Kitchen_door,FirstYear,538.9,637.6,565.18
11190,11432,2,1,25,23.0,123.0,143.0,29866.0,29988.0,731.6,63.6,Kitchen_door,Kitchen_door,FirstYear,700.1,95.9,45.12
11191,11433,2,1,25,23.0,151.0,144.0,29996.0,30146.0,735.7,52.5,Kitchen_door,Kitchen_door,FirstYear,731.6,63.6,11.83
11192,11434,2,1,25,23.0,119.0,145.0,30175.0,30293.0,710.9,50.6,Kitchen_door,Wall_to_kitchen,FirstYear,735.7,52.5,24.87
11193,11435,2,1,8,23.0,177.0,146.0,30347.0,30523.0,423.7,71.2,Wall_to_kitchen,Wall_to_kitchen,FirstYear,710.9,50.6,287.94
11194,11436,2,1,8,23.0,155.0,147.0,30558.0,30712.0,316.8,62.1,Wall_to_kitchen,Wall_to_kitchen,FirstYear,423.7,71.2,107.29
11195,11437,2,1,8,23.0,208.0,148.0,30745.0,30952.0,426.4,56.1,Wall_to_kitchen,Wall_left,FirstYear,316.8,62.1,109.76
11196,11438,2,1,1,23.0,162.0,149.0,31007.0,31168.0,101.9,66.7,Wall_left,Wall_left,FirstYear,426.4,56.1,324.67
11197,11439,2,1,1,23.0,180.0,150.0,31178.0,31357.0,90.3,62.4,Wall_left,Body,FirstYear,101.9,66.7,12.37
11198,11440,2,1,4,23.0,71.0,151.0,32027.0,32097.0,388.7,324.8,Body,Elsewhere,FirstYear,90.3,62.4,397.36
11199,11441,2,1,0,23.0,105.0,152.0,32147.0,32251.0,248.9,194.2,Wall_near_stairs,Wall_left,FirstYear,388.7,324.8,191.31
11200,11442,2,1,1,23.0,237.0,153.0,32299.0,32535.0,123.5,95.0,Wall_left,Wall_near_stairs,FirstYear,248.9,194.2,159.89
11201,11443,2,1,3,23.0,197.0,154.0,32563.0,32759.0,201.4,71.6,Wall_near_stairs,Wall_near_stairs,FirstYear,123.5,95.0,81.34
11202,11444,2,1,3,23.0,83.0,155.0,32784.0,32866.0,166.9,67.5,Wall_near_stairs,Wall_to_kitchen,FirstYear,201.4,71.6,34.74
11203,11445,2,1,8,23.0,111.0,156.0,32929.0,33039.0,408.4,90.1,Wall_to_kitchen,Floor,FirstYear,166.9,67.5,242.56
11204,11446,1,2,4,23.0,171.0,1.0,7.0,177.0,523.9,375.2,Floor,Elsewhere,FirstYear,0.0,0.0,0.0
11205,11447,1,2,0,23.0,102.0,2.0,218.0,319.0,509.0,278.0,Bed,Body,FirstYear,523.9,375.2,98.34
11206,11448,1,2,3,23.0,171.0,3.0,370.0,540.0,331.0,264.7,Body,Body,FirstYear,509.0,278.0,178.5
11207,11449,1,2,3,23.0,161.0,4.0,589.0,749.0,139.8,349.0,Body,Body,FirstYear,331.0,264.7,208.96
11208,11450,1,2,3,23.0,80.0,5.0,787.0,866.0,64.1,395.8,Body,Body,FirstYear,139.8,349.0,89.0
11209,11451,1,2,3,23.0,341.0,6.0,901.0,1241.0,122.8,327.2,Body,Body,FirstYear,64.1,395.8,90.29
11210,11452,1,2,3,23.0,181.0,7.0,1284.0,1464.0,62.9,415.0,Body,Body,FirstYear,122.8,327.2,106.29
11211,11453,1,2,3,23.0,179.0,8.0,1476.0,1654.0,82.2,416.0,Body,Body,FirstYear,62.9,415.0,19.33
11212,11454,1,2,3,23.0,192.0,9.0,1672.0,1863.0,66.0,399.1,Body,Top_pillow,FirstYear,82.2,416.0,23.41
11213,11455,1,2,6,23.0,125.0,10.0,1957.0,2081.0,431.3,210.0,Top_pillow,Back_wall,FirstYear,66.0,399.1,411.34
11214,11456,1,2,1,23.0,207.0,11.0,2151.0,2357.0,721.1,162.8,Back_wall,Book,FirstYear,431.3,210.0,293.62
11215,11457,1,2,19,23.0,145.0,12.0,2407.0,2551.0,849.7,184.8,Book,Floor,FirstYear,721.1,162.8,130.47
11216,11458,1,2,4,23.0,124.0,13.0,2614.0,2737.0,644.1,473.1,Floor,Floor,FirstYear,849.7,184.8,354.1
11217,11459,1,2,4,23.0,120.0,14.0,2768.0,2887.0,509.7,516.8,Floor,Floor,FirstYear,644.1,473.1,141.33
11218,11460,1,2,4,23.0,435.0,15.0,2910.0,3344.0,495.4,549.3,Floor,Floor,FirstYear,509.7,516.8,35.51
11219,11461,1,2,4,23.0,90.0,16.0,3383.0,3472.0,513.7,469.5,Floor,Floor,FirstYear,495.4,549.3,81.87
11220,11462,1,2,4,23.0,97.0,17.0,3513.0,3609.0,391.7,507.5,Floor,Floor,FirstYear,513.7,469.5,127.78
11221,11463,1,2,4,23.0,229.0,18.0,3644.0,3872.0,324.8,474.6,Floor,Body,FirstYear,391.7,507.5,74.55
11222,11464,1,2,3,23.0,71.0,19.0,3896.0,3966.0,303.8,484.6,Body,Body,FirstYear,324.8,474.6,23.26
11223,11465,1,2,3,23.0,143.0,20.0,4022.0,4164.0,311.7,269.9,Body,Body,FirstYear,303.8,484.6,214.85
11224,11466,1,2,3,23.0,174.0,21.0,4207.0,4380.0,198.6,319.5,Body,Body,FirstYear,311.7,269.9,123.5
11225,11467,1,2,3,23.0,251.0,22.0,4407.0,4657.0,230.3,264.4,Body,Body,FirstYear,198.6,319.5,63.57
11226,11468,1,2,3,23.0,182.0,23.0,4676.0,4857.0,218.3,259.5,Body,Floor,FirstYear,230.3,264.4,12.96
11227,11469,1,2,4,23.0,130.0,24.0,4921.0,5050.0,492.0,555.9,Floor,Floor,FirstYear,218.3,259.5,403.44
11228,11470,1,2,4,23.0,1122.0,25.0,5071.0,6192.0,477.1,543.8,Floor,Brochure,FirstYear,492.0,555.9,19.19
11229,11471,1,2,13,23.0,149.0,26.0,6258.0,6406.0,609.3,181.4,Brochure,Back_wall,FirstYear,477.1,543.8,385.76
11230,11472,1,2,1,23.0,171.0,27.0,6432.0,6602.0,574.8,158.3,Back_wall,Back_wall,FirstYear,609.3,181.4,41.52
11231,11473,1,2,1,23.0,124.0,28.0,6621.0,6744.0,566.9,147.8,Back_wall,Left_bottle,FirstYear,574.8,158.3,13.14
11232,11474,1,2,15,23.0,244.0,29.0,6784.0,7027.0,645.7,156.1,Left_bottle,Left_bottle,FirstYear,566.9,147.8,79.24
11233,11475,1,2,15,23.0,157.0,30.0,7034.0,7190.0,650.8,164.9,Left_bottle,Brochure,FirstYear,645.7,156.1,10.17
11234,11476,1,2,13,23.0,228.0,31.0,7274.0,7501.0,589.7,171.7,Brochure,Brochure,FirstYear,650.8,164.9,61.48
11235,11477,1,2,13,23.0,127.0,32.0,7522.0,7648.0,616.3,161.2,Brochure,Left_bottle,FirstYear,589.7,171.7,28.6
11236,11478,1,2,15,23.0,328.0,33.0,7670.0,7997.0,652.5,163.2,Left_bottle,Pillow_right,FirstYear,616.3,161.2,36.26
11237,11479,1,2,21,23.0,134.0,34.0,8060.0,8193.0,891.1,317.3,Pillow_right,Mattress_right,FirstYear,652.5,163.2,284.04
11238,11480,1,2,10,23.0,96.0,35.0,8219.0,8314.0,834.5,355.3,Mattress_right,Mattress_right,FirstYear,891.1,317.3,68.17
11239,11481,1,2,10,23.0,132.0,36.0,8339.0,8470.0,858.9,419.7,Mattress_right,Mattress_right,FirstYear,834.5,355.3,68.87
11240,11482,1,2,10,23.0,147.0,37.0,8523.0,8669.0,647.7,522.2,Mattress_right,Right_duvet,FirstYear,858.9,419.7,234.76
11241,11483,1,2,9,23.0,107.0,38.0,8696.0,8802.0,591.5,569.5,Right_duvet,Body,FirstYear,647.7,522.2,73.46
11242,11484,1,2,3,23.0,136.0,39.0,8861.0,8996.0,407.5,222.0,Body,Top_pillow,FirstYear,591.5,569.5,393.21
11243,11485,1,2,6,23.0,131.0,40.0,9020.0,9150.0,403.9,183.9,Top_pillow,Body,FirstYear,407.5,222.0,38.27
11244,11486,1,2,3,23.0,202.0,41.0,9177.0,9378.0,362.1,229.3,Body,Back_wall,FirstYear,403.9,183.9,61.71
11245,11487,1,2,1,23.0,129.0,42.0,9449.0,9577.0,677.2,95.3,Back_wall,Back_wall,FirstYear,362.1,229.3,342.41
11246,11488,1,2,1,23.0,110.0,43.0,9598.0,9707.0,678.4,82.4,Back_wall,Back_wall,FirstYear,677.2,95.3,12.96
11247,11489,1,2,1,23.0,114.0,44.0,9767.0,9880.0,803.7,132.7,Back_wall,Back_wall,FirstYear,678.4,82.4,135.02
11248,11490,1,2,1,23.0,240.0,45.0,9897.0,10136.0,790.1,150.1,Back_wall,Back_wall,FirstYear,803.7,132.7,22.08
11249,11491,1,2,1,23.0,173.0,46.0,10145.0,10317.0,790.5,137.5,Back_wall,Back_wall,FirstYear,790.1,150.1,12.61
11250,11492,1,2,1,23.0,308.0,47.0,10342.0,10649.0,746.7,155.8,Back_wall,Back_wall,FirstYear,790.5,137.5,47.47
11251,11493,1,2,1,23.0,367.0,48.0,10675.0,11041.0,797.7,148.2,Back_wall,Back_wall,FirstYear,746.7,155.8,51.56
11252,11494,1,2,1,23.0,291.0,49.0,11062.0,11352.0,772.2,155.1,Back_wall,Back_wall,FirstYear,797.7,148.2,26.42
11253,11495,1,2,1,23.0,142.0,50.0,11360.0,11501.0,786.4,147.6,Back_wall,Back_wall,FirstYear,772.2,155.1,16.06
11254,11496,1,2,1,23.0,132.0,51.0,11537.0,11668.0,778.0,43.6,Back_wall,Back_wall,FirstYear,786.4,147.6,104.34
11255,11497,1,2,1,23.0,117.0,52.0,11748.0,11864.0,247.9,40.3,Back_wall,Back_wall,FirstYear,778.0,43.6,530.11
11256,11498,1,2,1,23.0,165.0,53.0,11914.0,12078.0,76.6,46.2,Back_wall,Back_wall,FirstYear,247.9,40.3,171.4
11257,11499,1,2,1,23.0,192.0,54.0,12107.0,12298.0,24.0,27.9,Back_wall,Back_wall,FirstYear,76.6,46.2,55.69
11258,11500,1,2,1,23.0,115.0,55.0,12343.0,12457.0,131.3,82.0,Back_wall,Back_wall,FirstYear,24.0,27.9,120.17
11259,11501,1,2,1,23.0,276.0,56.0,12479.0,12754.0,146.5,41.8,Back_wall,Back_wall,FirstYear,131.3,82.0,42.98
11260,11502,1,2,1,23.0,127.0,57.0,12775.0,12901.0,178.4,41.3,Back_wall,Back_wall,FirstYear,146.5,41.8,31.9
11261,11503,1,2,1,23.0,195.0,58.0,12957.0,13151.0,69.9,267.5,Back_wall,Body,FirstYear,178.4,41.3,250.88
11262,11504,1,2,3,23.0,587.0,59.0,13196.0,13782.0,46.4,382.5,Body,Body,FirstYear,69.9,267.5,117.38
11263,11505,1,2,3,23.0,122.0,60.0,13811.0,13932.0,105.4,320.6,Body,Duvet_under_body,FirstYear,46.4,382.5,85.51
11264,11506,1,2,2,23.0,190.0,61.0,13982.0,14171.0,173.6,505.5,Duvet_under_body,Body,FirstYear,105.4,320.6,197.08
11265,11507,1,2,3,23.0,111.0,62.0,14214.0,14324.0,177.7,392.3,Body,Body,FirstYear,173.6,505.5,113.27
11266,11508,1,2,3,23.0,147.0,63.0,14371.0,14517.0,39.0,430.3,Body,Body,FirstYear,177.7,392.3,143.81
11267,11509,1,2,3,23.0,134.0,64.0,14537.0,14670.0,48.1,411.8,Body,Right_duvet,FirstYear,39.0,430.3,20.62
11268,11510,1,2,9,23.0,187.0,65.0,14747.0,14933.0,552.2,636.9,Right_duvet,Floor,FirstYear,48.1,411.8,552.08
11269,11511,1,2,4,23.0,146.0,66.0,14966.0,15111.0,472.1,598.0,Floor,Floor,FirstYear,552.2,636.9,89.05
11270,11512,1,2,4,23.0,210.0,67.0,15139.0,15348.0,466.6,540.1,Floor,Floor,FirstYear,472.1,598.0,58.16
11271,11513,1,2,4,23.0,222.0,68.0,15377.0,15598.0,413.0,480.8,Floor,Floor,FirstYear,466.6,540.1,79.93
11272,11514,1,2,4,23.0,242.0,69.0,15622.0,15863.0,386.4,512.2,Floor,Elsewhere,FirstYear,413.0,480.8,41.15
11273,11515,1,2,0,23.0,118.0,70.0,15900.0,16017.0,388.5,423.5,Bed,Floor,FirstYear,386.4,512.2,88.72
11274,11516,1,2,4,23.0,91.0,71.0,16171.0,16261.0,429.8,485.1,Floor,Floor,FirstYear,388.5,423.5,74.16
11275,11517,1,2,4,23.0,194.0,72.0,16287.0,16480.0,389.3,498.1,Floor,Bed,FirstYear,429.8,485.1,42.54
11276,11518,1,2,5,23.0,198.0,73.0,16521.0,16718.0,380.6,402.9,Bed,Bed,FirstYear,389.3,498.1,95.6
11277,11519,1,2,5,23.0,270.0,74.0,16731.0,17000.0,381.3,414.4,Bed,Floor,FirstYear,380.6,402.9,11.52
11278,11520,1,2,4,23.0,431.0,75.0,17042.0,17472.0,388.1,495.6,Floor,Bed,FirstYear,381.3,414.4,81.48
11279,11521,1,2,5,23.0,143.0,76.0,17520.0,17662.0,378.2,380.2,Bed,Bed,FirstYear,388.1,495.6,115.82
11280,11522,1,2,5,23.0,178.0,77.0,17681.0,17858.0,378.4,410.4,Bed,Body,FirstYear,378.2,380.2,30.2
11281,11523,1,2,3,23.0,492.0,78.0,17907.0,18398.0,382.6,236.9,Body,Body,FirstYear,378.4,410.4,173.55
11282,11524,1,2,3,23.0,139.0,79.0,18435.0,18573.0,273.5,253.5,Body,Duvet_under_body,FirstYear,382.6,236.9,110.36
11283,11525,1,2,2,23.0,137.0,80.0,18600.0,18736.0,195.2,244.9,Duvet_under_body,Body,FirstYear,273.5,253.5,78.77
11284,11526,1,2,3,23.0,178.0,81.0,18754.0,18931.0,214.9,254.2,Body,Body,FirstYear,195.2,244.9,21.78
11285,11527,1,2,3,23.0,312.0,82.0,18978.0,19289.0,361.3,227.4,Body,Body,FirstYear,214.9,254.2,148.83
11286,11528,1,2,3,23.0,296.0,83.0,19298.0,19593.0,360.4,238.8,Body,Body,FirstYear,361.3,227.4,11.44
